time,vr,vl
8.73,1.537359999999987,1.546095000000035
8.734999999999999,1.538239999999987,1.546980000000035
8.74,1.539119999999987,1.547865000000035
8.745000000000001,1.539999999999987,1.548750000000035
8.75,1.540879999999987,1.549635000000035
8.755000000000001,1.541759999999987,1.550520000000035
8.76,1.542639999999987,1.551405000000035
8.765000000000001,1.543519999999987,1.552290000000035
8.77,1.544399999999987,1.553175000000035
8.775,1.545279999999987,1.554060000000036
8.779999999999999,1.546159999999987,1.554945000000036
8.785,1.547039999999987,1.555830000000036
8.790000000000001,1.547919999999987,1.556715000000036
8.795,1.548799999999987,1.557600000000036
8.800000000000001,1.549679999999987,1.558485000000036
8.805,1.550559999999987,1.559370000000036
8.81,1.551439999999987,1.560255000000036
8.815,1.552319999999987,1.561140000000036
8.82,1.553199999999987,1.562025000000036
8.825000000000001,1.554079999999987,1.562910000000036
8.83,1.554959999999987,1.563795000000036
8.835000000000001,1.555839999999987,1.564680000000036
8.84,1.556719999999987,1.565565000000036
8.845000000000001,1.557599999999987,1.566450000000036
8.85,1.558479999999987,1.567335000000036
8.855,1.559359999999987,1.568220000000036
8.859999999999999,1.560239999999987,1.569105000000036
8.865,1.561119999999987,1.569990000000036
8.870000000000001,1.561999999999987,1.570875000000036
8.875,1.562879999999987,1.571760000000036
8.880000000000001,1.563759999999987,1.572645000000036
8.885,1.564639999999987,1.573530000000036
8.890000000000001,1.565519999999987,1.574415000000036
8.895,1.566399999999987,1.575300000000036
8.9,1.567279999999987,1.576185000000036
8.904999999999999,1.568159999999987,1.577070000000036
8.91,1.569039999999987,1.577955000000036
8.915000000000001,1.569919999999987,1.578840000000036
8.92,1.570799999999987,1.579725000000036
8.925000000000001,1.571679999999987,1.580610000000036
8.93,1.572559999999987,1.581495000000036
8.935,1.573439999999987,1.582380000000036
8.94,1.574319999999987,1.583265000000036
8.945,1.575199999999987,1.584150000000036
8.950000000000001,1.576079999999987,1.585035000000036
8.955,1.576959999999987,1.585920000000036
8.960000000000001,1.577839999999987,1.586805000000036
8.965,1.578719999999987,1.587690000000036
8.970000000000001,1.579599999999987,1.588575000000036
8.975,1.580479999999987,1.589460000000037
8.98,1.581359999999987,1.590345000000037
8.984999999999999,1.582239999999987,1.591230000000037
8.99,1.583119999999987,1.592115000000037
8.995000000000001,1.583999999999987,1.593000000000037
9,1.584879999999987,1.593885000000037
9.005000000000001,1.585759999999987,1.594770000000037
9.01,1.586639999999987,1.595655000000037
9.015000000000001,1.587519999999987,1.596540000000037
9.02,1.588399999999987,1.597425000000037
9.025,1.589279999999987,1.598310000000037
9.029999999999999,1.590159999999987,1.599195000000037
9.035,1.591039999999987,1.600080000000037
9.040000000000001,1.591919999999987,1.600965000000037
9.045,1.592799999999987,1.601850000000037
9.050000000000001,1.593679999999987,1.602735000000037
9.055,1.594559999999987,1.603620000000037
9.06,1.595439999999987,1.604505000000037
9.065,1.596319999999987,1.605390000000037
9.07,1.597199999999987,1.606275000000037
9.075000000000001,1.598079999999987,1.607160000000037
9.08,1.598959999999987,1.608045000000037
9.085000000000001,1.599839999999987,1.608930000000037
9.09,1.600719999999987,1.609815000000037
9.095000000000001,1.601599999999987,1.610700000000037
9.1,1.602479999999987,1.611585000000037
9.105,1.603359999999987,1.612470000000037
9.109999999999999,1.604239999999987,1.613355000000037
9.115,1.605119999999987,1.614240000000037
9.120000000000001,1.605999999999987,1.615125000000037
9.125,1.606879999999987,1.616010000000037
9.130000000000001,1.607759999999987,1.616895000000037
9.135,1.608639999999987,1.617780000000037
9.140000000000001,1.609519999999987,1.618665000000037
9.145,1.610399999999987,1.619550000000037
9.15,1.611279999999987,1.620435000000037
9.154999999999999,1.612159999999987,1.621320000000037
9.16,1.613039999999987,1.622205000000037
9.165000000000001,1.613919999999987,1.623090000000037
9.17,1.614799999999987,1.623975000000037
9.175000000000001,1.615679999999987,1.624860000000037
9.18,1.616559999999987,1.625745000000038
9.185,1.617439999999987,1.626630000000038
9.19,1.618319999999987,1.627515000000038
9.195,1.619199999999987,1.628400000000038
9.200000000000001,1.620079999999987,1.629285000000038
9.205,1.620959999999987,1.630170000000038
9.210000000000001,1.621839999999987,1.631055000000038
9.215,1.622719999999987,1.631940000000038
9.220000000000001,1.623599999999987,1.632825000000038
9.225,1.624479999999987,1.633710000000038
9.23,1.625359999999987,1.634595000000038
9.234999999999999,1.626239999999987,1.635480000000038
9.24,1.627119999999987,1.636365000000038
9.245000000000001,1.627999999999987,1.637250000000038
9.25,1.628879999999987,1.638135000000038
9.255000000000001,1.629759999999987,1.639020000000038
9.26,1.630639999999987,1.639905000000038
9.265000000000001,1.631519999999987,1.640790000000038
9.27,1.632399999999987,1.641675000000038
9.275,1.633279999999987,1.642560000000038
9.279999999999999,1.634159999999987,1.643445000000038
9.285,1.635039999999987,1.644330000000038
9.290000000000001,1.635919999999986,1.645215000000038
9.295,1.636799999999986,1.646100000000038
9.300000000000001,1.637679999999986,1.646985000000038
9.305,1.638559999999986,1.647870000000038
9.31,1.639439999999986,1.648755000000038
9.315,1.640319999999986,1.649640000000038
9.32,1.641199999999986,1.650525000000038
9.325000000000001,1.642079999999986,1.651410000000038
9.33,1.642959999999986,1.652295000000038
9.335000000000001,1.643839999999986,1.653180000000038
9.34,1.644719999999986,1.654065000000038
9.345000000000001,1.645599999999986,1.654950000000038
9.35,1.646479999999986,1.655835000000038
9.355,1.647359999999986,1.656720000000038
9.359999999999999,1.648239999999986,1.657605000000038
9.365,1.649119999999986,1.658490000000038
9.370000000000001,1.649999999999986,1.659375000000038
9.375,1.650879999999986,1.660260000000038
9.380000000000001,1.651759999999986,1.661145000000039
9.385,1.652639999999986,1.662030000000039
9.390000000000001,1.653519999999986,1.662915000000039
9.395,1.654399999999986,1.663800000000039
9.4,1.655279999999986,1.664685000000039
9.404999999999999,1.656159999999986,1.665570000000039
9.41,1.657039999999986,1.666455000000039
9.415000000000001,1.657919999999986,1.667340000000039
9.42,1.658799999999986,1.668225000000039
9.425000000000001,1.659679999999986,1.669110000000039
9.43,1.660559999999986,1.669995000000039
9.435,1.661439999999986,1.670880000000039
9.44,1.662319999999986,1.671765000000039
9.445,1.663199999999986,1.672650000000039
9.450000000000001,1.664079999999986,1.673535000000039
9.455,1.664959999999986,1.674420000000039
9.460000000000001,1.665839999999986,1.675305000000039
9.465,1.666719999999986,1.676190000000039
9.470000000000001,1.667599999999986,1.677075000000039
9.475,1.668479999999986,1.677960000000039
9.48,1.669359999999986,1.678845000000039
9.484999999999999,1.670239999999986,1.679730000000039
9.49,1.671119999999986,1.680615000000039
9.495000000000001,1.671999999999986,1.681500000000039
9.5,1.672879999999986,1.682385000000039
9.505000000000001,1.673759999999986,1.683270000000039
9.51,1.674639999999986,1.684155000000039
9.515000000000001,1.675519999999986,1.685040000000039
9.52,1.676399999999986,1.685925000000039
9.525,1.677279999999986,1.686810000000039
9.529999999999999,1.678159999999986,1.687695000000039
9.535,1.679039999999986,1.688580000000039
9.540000000000001,1.679919999999986,1.689465000000039
9.545,1.680799999999986,1.690350000000039
9.550000000000001,1.681679999999986,1.691235000000039
9.555,1.682559999999986,1.692120000000039
9.56,1.683439999999986,1.693005000000039
9.565,1.684319999999986,1.693890000000039
9.57,1.685199999999986,1.694775000000039
9.575000000000001,1.686079999999986,1.695660000000039
9.58,1.686959999999986,1.696545000000039
9.585000000000001,1.687839999999986,1.69743000000004
9.59,1.688719999999986,1.69831500000004
9.595000000000001,1.689599999999986,1.69920000000004
9.6,1.690479999999986,1.70008500000004
9.605,1.691359999999986,1.70097000000004
9.609999999999999,1.692239999999986,1.70185500000004
9.615,1.693119999999986,1.70274000000004
9.620000000000001,1.693999999999986,1.70362500000004
9.625,1.694879999999986,1.70451000000004
9.630000000000001,1.695759999999986,1.70539500000004
9.635,1.696639999999986,1.70628000000004
9.640000000000001,1.697519999999986,1.70716500000004
9.645,1.698399999999986,1.70805000000004
9.65,1.699279999999986,1.70893500000004
9.654999999999999,1.700159999999986,1.70982000000004
9.66,1.701039999999986,1.71070500000004
9.665000000000001,1.701919999999986,1.71159000000004
9.67,1.702799999999986,1.71247500000004
9.675000000000001,1.703679999999986,1.71336000000004
9.68,1.704559999999986,1.71424500000004
9.685,1.705439999999986,1.71513000000004
9.69,1.706319999999986,1.71601500000004
9.695,1.707199999999986,1.71690000000004
9.700000000000001,1.708079999999986,1.71778500000004
9.705,1.708959999999986,1.71867000000004
9.710000000000001,1.709839999999986,1.71955500000004
9.715,1.710719999999986,1.72044000000004
9.720000000000001,1.711599999999986,1.72132500000004
9.725,1.712479999999986,1.72221000000004
9.73,1.713359999999986,1.72309500000004
9.734999999999999,1.714239999999986,1.72398000000004
9.74,1.715119999999986,1.72486500000004
9.745000000000001,1.715999999999986,1.72575000000004
9.75,1.716879999999986,1.72663500000004
9.755000000000001,1.717759999999986,1.72752000000004
9.76,1.718639999999986,1.72840500000004
9.765000000000001,1.719519999999986,1.72929000000004
9.77,1.720399999999986,1.73017500000004
9.775,1.721279999999986,1.73106000000004
9.779999999999999,1.722159999999986,1.73194500000004
9.785,1.723039999999986,1.732830000000041
9.790000000000001,1.723919999999986,1.733715000000041
9.795,1.724799999999986,1.734600000000041
9.800000000000001,1.725679999999986,1.735485000000041
9.805,1.726559999999986,1.736370000000041
9.81,1.727439999999986,1.737255000000041
9.815,1.728319999999986,1.738140000000041
9.82,1.729199999999986,1.739025000000041
9.825000000000001,1.730079999999986,1.739910000000041
9.83,1.730959999999986,1.740795000000041
9.835000000000001,1.731839999999986,1.741680000000041
9.84,1.732719999999986,1.742565000000041
9.845000000000001,1.733599999999986,1.743450000000041
9.85,1.734479999999986,1.744335000000041
9.855,1.735359999999986,1.745220000000041
9.859999999999999,1.736239999999986,1.746105000000041
9.865,1.737119999999986,1.746990000000041
9.870000000000001,1.737999999999986,1.747875000000041
9.875,1.738879999999986,1.748760000000041
9.880000000000001,1.739759999999986,1.749645000000041
9.885,1.740639999999986,1.750530000000041
9.890000000000001,1.741519999999986,1.751415000000041
9.895,1.742399999999986,1.752300000000041
9.9,1.743279999999986,1.753185000000041
9.904999999999999,1.744159999999985,1.754070000000041
9.91,1.745039999999985,1.754955000000041
9.915000000000001,1.745919999999985,1.755840000000041
9.92,1.746799999999985,1.756725000000041
9.925000000000001,1.747679999999985,1.757610000000041
9.93,1.748559999999985,1.758495000000041
9.935,1.749439999999985,1.759380000000041
9.94,1.750319999999985,1.760265000000041
9.945,1.751199999999985,1.761150000000041
9.950000000000001,1.752079999999985,1.762035000000041
9.955,1.752959999999985,1.762920000000041
9.960000000000001,1.753839999999985,1.763805000000041
9.965,1.754719999999985,1.764690000000041
9.970000000000001,1.755599999999985,1.765575000000041
9.975,1.756479999999985,1.766460000000041
9.98,1.757359999999985,1.767345000000041
9.984999999999999,1.758239999999985,1.768230000000041
9.99,1.759119999999985,1.769115000000042
9.995000000000001,1.759999999999985,1.770000000000042
10,1.760879999999985,1.770885000000042
10.005,1.760714999999985,1.770720000000042
10.01,1.760549999999985,1.770555000000042
10.015,1.760384999999985,1.770390000000042
10.02,1.760219999999985,1.770225000000042
10.025,1.760054999999985,1.770060000000042
10.03,1.759889999999986,1.769895000000042
10.035,1.759724999999986,1.769730000000042
10.04,1.759559999999986,1.769565000000042
10.045,1.759394999999986,1.769400000000042
10.05,1.759229999999986,1.769235000000042
10.055,1.759064999999986,1.769070000000042
10.06,1.758899999999986,1.768905000000042
10.065,1.758734999999986,1.768740000000042
10.07,1.758569999999986,1.768575000000042
10.075,1.758404999999986,1.768410000000042
10.08,1.758239999999986,1.768245000000042
10.085,1.758074999999986,1.768080000000042
10.09,1.757909999999986,1.767915000000042
10.095,1.757744999999986,1.767750000000042
10.1,1.757579999999986,1.767585000000042
10.105,1.757414999999986,1.767420000000042
10.11,1.757249999999986,1.767255000000042
10.115,1.757084999999986,1.767090000000042
10.12,1.756919999999986,1.766925000000042
10.125,1.756754999999986,1.766760000000042
10.13,1.756589999999986,1.766595000000042
10.135,1.756424999999986,1.766430000000042
10.14,1.756259999999986,1.766265000000042
10.145,1.756094999999986,1.766100000000042
10.15,1.755929999999986,1.765935000000042
10.155,1.755764999999986,1.765770000000042
10.16,1.755599999999986,1.765605000000043
10.165,1.755434999999986,1.765440000000043
10.17,1.755269999999986,1.765275000000043
10.175,1.755104999999986,1.765110000000043
10.18,1.754939999999986,1.764945000000043
10.185,1.754774999999986,1.764780000000043
10.19,1.754609999999986,1.764615000000043
10.195,1.754444999999986,1.764450000000043
10.2,1.754279999999987,1.764285000000043
10.205,1.754114999999987,1.764120000000043
10.21,1.753949999999987,1.763955000000043
10.215,1.753784999999987,1.763790000000043
10.22,1.753619999999987,1.763625000000043
10.225,1.753454999999987,1.763460000000043
10.23,1.753289999999987,1.763295000000043
10.235,1.753124999999987,1.763130000000043
10.24,1.752959999999987,1.762965000000043
10.245,1.752794999999987,1.762800000000043
10.25,1.752629999999987,1.762635000000043
10.255,1.752464999999987,1.762470000000043
10.26,1.752299999999987,1.762305000000043
10.265,1.752134999999987,1.762140000000043
10.27,1.751969999999987,1.761975000000043
10.275,1.751804999999987,1.761810000000043
10.28,1.751639999999987,1.761645000000043
10.285,1.751474999999987,1.761480000000043
10.29,1.751309999999987,1.761315000000043
10.295,1.751144999999987,1.761150000000043
10.3,1.750979999999987,1.760985000000043
10.305,1.750814999999987,1.760820000000043
10.31,1.750649999999987,1.760655000000043
10.315,1.750484999999987,1.760490000000043
10.32,1.750319999999987,1.760325000000043
10.325,1.750154999999987,1.760160000000043
10.33,1.749989999999987,1.759995000000043
10.335,1.749824999999987,1.759830000000044
10.34,1.749659999999987,1.759665000000044
10.345,1.749494999999987,1.759500000000044
10.35,1.749329999999987,1.759335000000044
10.355,1.749164999999987,1.759170000000044
10.36,1.748999999999987,1.759005000000044
10.365,1.748834999999987,1.758840000000044
10.37,1.748669999999988,1.758675000000044
10.375,1.748504999999988,1.758510000000044
10.38,1.748339999999988,1.758345000000044
10.385,1.748174999999988,1.758180000000044
10.39,1.748009999999988,1.758015000000044
10.395,1.747844999999988,1.757850000000044
10.4,1.747679999999988,1.757685000000044
10.405,1.747514999999988,1.757520000000044
10.41,1.747349999999988,1.757355000000044
10.415,1.747184999999988,1.757190000000044
10.42,1.747019999999988,1.757025000000044
10.425,1.746854999999988,1.756860000000044
10.43,1.746689999999988,1.756695000000044
10.435,1.746524999999988,1.756530000000044
10.44,1.746359999999988,1.756365000000044
10.445,1.746194999999988,1.756200000000044
10.45,1.746029999999988,1.756035000000044
10.455,1.745864999999988,1.755870000000044
10.46,1.745699999999988,1.755705000000044
10.465,1.745534999999988,1.755540000000044
10.47,1.745369999999988,1.755375000000044
10.475,1.745204999999988,1.755210000000044
10.48,1.745039999999988,1.755045000000044
10.485,1.744874999999988,1.754880000000044
10.49,1.744709999999988,1.754715000000044
10.495,1.744544999999988,1.754550000000044
10.5,1.744379999999988,1.754385000000044
10.505,1.744214999999988,1.754220000000045
10.51,1.744049999999988,1.754055000000045
10.515,1.743884999999988,1.753890000000045
10.52,1.743719999999988,1.753725000000045
10.525,1.743554999999988,1.753560000000045
10.53,1.743389999999988,1.753395000000045
10.535,1.743224999999988,1.753230000000045
10.54,1.743059999999989,1.753065000000045
10.545,1.742894999999989,1.752900000000045
10.55,1.742729999999989,1.752735000000045
10.555,1.742564999999989,1.752570000000045
10.56,1.742399999999989,1.752405000000045
10.565,1.742234999999989,1.752240000000045
10.57,1.742069999999989,1.752075000000045
10.575,1.741904999999989,1.751910000000045
10.58,1.741739999999989,1.751745000000045
10.585,1.741574999999989,1.751580000000045
10.59,1.741409999999989,1.751415000000045
10.595,1.741244999999989,1.751250000000045
10.6,1.741079999999989,1.751085000000045
10.605,1.740914999999989,1.750920000000045
10.61,1.740749999999989,1.750755000000045
10.615,1.740584999999989,1.750590000000045
10.62,1.740419999999989,1.750425000000045
10.625,1.740254999999989,1.750260000000045
10.63,1.740089999999989,1.750095000000045
10.635,1.739924999999989,1.749930000000045
10.64,1.739759999999989,1.749765000000045
10.645,1.739594999999989,1.749600000000045
10.65,1.739429999999989,1.749435000000045
10.655,1.739264999999989,1.749270000000045
10.66,1.739099999999989,1.749105000000045
10.665,1.738934999999989,1.748940000000045
10.67,1.738769999999989,1.748775000000045
10.675,1.738604999999989,1.748610000000046
10.68,1.738439999999989,1.748445000000046
10.685,1.738274999999989,1.748280000000046
10.69,1.738109999999989,1.748115000000046
10.695,1.737944999999989,1.747950000000046
10.7,1.737779999999989,1.747785000000046
10.705,1.737614999999989,1.747620000000046
10.71,1.73744999999999,1.747455000000046
10.715,1.73728499999999,1.747290000000046
10.72,1.73711999999999,1.747125000000046
10.725,1.73695499999999,1.746960000000046
10.73,1.73678999999999,1.746795000000046
10.735,1.73662499999999,1.746630000000046
10.74,1.73645999999999,1.746465000000046
10.745,1.73629499999999,1.746300000000046
10.75,1.73612999999999,1.746135000000046
10.755,1.73596499999999,1.745970000000046
10.76,1.73579999999999,1.745805000000046
10.765,1.73563499999999,1.745640000000046
10.77,1.73546999999999,1.745475000000046
10.775,1.73530499999999,1.745310000000046
10.78,1.73513999999999,1.745145000000046
10.785,1.73497499999999,1.744980000000046
10.79,1.73480999999999,1.744815000000046
10.795,1.73464499999999,1.744650000000046
10.8,1.73447999999999,1.744485000000046
10.805,1.73431499999999,1.744320000000046
10.81,1.73414999999999,1.744155000000046
10.815,1.73398499999999,1.743990000000046
10.82,1.73381999999999,1.743825000000046
10.825,1.73365499999999,1.743660000000046
10.83,1.73348999999999,1.743495000000046
10.835,1.73332499999999,1.743330000000046
10.84,1.73315999999999,1.743165000000046
10.845,1.73299499999999,1.743000000000047
10.85,1.73282999999999,1.742835000000047
10.855,1.73266499999999,1.742670000000047
10.86,1.73249999999999,1.742505000000047
10.865,1.73233499999999,1.742340000000047
10.87,1.73216999999999,1.742175000000047
10.875,1.73200499999999,1.742010000000047
10.88,1.73183999999999,1.741845000000047
10.885,1.731674999999991,1.741680000000047
10.89,1.731509999999991,1.741515000000047
10.895,1.731344999999991,1.741350000000047
10.9,1.731179999999991,1.741185000000047
10.905,1.731014999999991,1.741020000000047
10.91,1.730849999999991,1.740855000000047
10.915,1.730684999999991,1.740690000000047
10.92,1.730519999999991,1.740525000000047
10.925,1.730354999999991,1.740360000000047
10.93,1.730189999999991,1.740195000000047
10.935,1.730024999999991,1.740030000000047
10.94,1.729859999999991,1.739865000000047
10.945,1.729694999999991,1.739700000000047
10.95,1.729529999999991,1.739535000000047
10.955,1.729364999999991,1.739370000000047
10.96,1.729199999999991,1.739205000000047
10.965,1.729034999999991,1.739040000000047
10.97,1.728869999999991,1.738875000000047
10.975,1.728704999999991,1.738710000000047
10.98,1.728539999999991,1.738545000000047
10.985,1.728374999999991,1.738380000000047
10.99,1.728209999999991,1.738215000000047
10.995,1.728044999999991,1.738050000000047
11,1.727879999999991,1.737885000000047
11.005,1.727714999999991,1.737720000000047
11.01,1.727549999999991,1.737555000000047
11.015,1.727384999999991,1.737390000000048
11.02,1.727219999999991,1.737225000000048
11.025,1.727054999999991,1.737060000000048
11.03,1.726889999999991,1.736895000000048
11.035,1.726724999999991,1.736730000000048
11.04,1.726559999999991,1.736565000000048
11.045,1.726394999999991,1.736400000000048
11.05,1.726229999999991,1.736235000000048
11.055,1.726064999999992,1.736070000000048
11.06,1.725899999999992,1.735905000000048
11.065,1.725734999999992,1.735740000000048
11.07,1.725569999999992,1.735575000000048
11.075,1.725404999999992,1.735410000000048
11.08,1.725239999999992,1.735245000000048
11.085,1.725074999999992,1.735080000000048
11.09,1.724909999999992,1.734915000000048
11.095,1.724744999999992,1.734750000000048
11.1,1.724579999999992,1.734585000000048
11.105,1.724414999999992,1.734420000000048
11.11,1.724249999999992,1.734255000000048
11.115,1.724084999999992,1.734090000000048
11.12,1.723919999999992,1.733925000000048
11.125,1.723754999999992,1.733760000000048
11.13,1.723589999999992,1.733595000000048
11.135,1.723424999999992,1.733430000000048
11.14,1.723259999999992,1.733265000000048
11.145,1.723094999999992,1.733100000000048
11.15,1.722929999999992,1.732935000000048
11.155,1.722764999999992,1.732770000000048
11.16,1.722599999999992,1.732605000000048
11.165,1.722434999999992,1.732440000000048
11.17,1.722269999999992,1.732275000000048
11.175,1.722104999999992,1.732110000000048
11.18,1.721939999999992,1.731945000000048
11.185,1.721774999999992,1.731780000000049
11.19,1.721609999999992,1.731615000000049
11.195,1.721444999999992,1.731450000000049
11.2,1.721279999999992,1.731285000000049
11.205,1.721114999999992,1.731120000000049
11.21,1.720949999999992,1.730955000000049
11.215,1.720784999999992,1.730790000000049
11.22,1.720619999999992,1.730625000000049
11.225,1.720454999999993,1.730460000000049
11.23,1.720289999999993,1.730295000000049
11.235,1.720124999999993,1.730130000000049
11.24,1.719959999999993,1.729965000000049
11.245,1.719794999999993,1.729800000000049
11.25,1.719629999999993,1.729635000000049
11.255,1.719464999999993,1.729470000000049
11.26,1.719299999999993,1.729305000000049
11.265,1.719134999999993,1.729140000000049
11.27,1.718969999999993,1.728975000000049
11.275,1.718804999999993,1.728810000000049
11.28,1.718639999999993,1.728645000000049
11.285,1.718474999999993,1.728480000000049
11.29,1.718309999999993,1.728315000000049
11.295,1.718144999999993,1.728150000000049
11.3,1.717979999999993,1.727985000000049
11.305,1.717814999999993,1.727820000000049
11.31,1.717649999999993,1.727655000000049
11.315,1.717484999999993,1.727490000000049
11.32,1.717319999999993,1.727325000000049
11.325,1.717154999999993,1.727160000000049
11.33,1.716989999999993,1.726995000000049
11.335,1.716824999999993,1.726830000000049
11.34,1.716659999999993,1.726665000000049
11.345,1.716494999999993,1.726500000000049
11.35,1.716329999999993,1.726335000000049
11.355,1.716164999999993,1.726170000000049
11.36,1.715999999999993,1.72600500000005
11.365,1.715834999999993,1.72584000000005
11.37,1.715669999999993,1.72567500000005
11.375,1.715504999999993,1.72551000000005
11.38,1.715339999999993,1.72534500000005
11.385,1.715174999999993,1.72518000000005
11.39,1.715009999999993,1.72501500000005
11.395,1.714844999999994,1.72485000000005
11.4,1.714679999999994,1.72468500000005
11.405,1.714514999999994,1.72452000000005
11.41,1.714349999999994,1.72435500000005
11.415,1.714184999999994,1.72419000000005
11.42,1.714019999999994,1.72402500000005
11.425,1.713854999999994,1.72386000000005
11.43,1.713689999999994,1.72369500000005
11.435,1.713524999999994,1.72353000000005
11.44,1.713359999999994,1.72336500000005
11.445,1.713194999999994,1.72320000000005
11.45,1.713029999999994,1.72303500000005
11.455,1.712864999999994,1.72287000000005
11.46,1.712699999999994,1.72270500000005
11.465,1.712534999999994,1.72254000000005
11.47,1.712369999999994,1.72237500000005
11.475,1.712204999999994,1.72221000000005
11.48,1.712039999999994,1.72204500000005
11.485,1.711874999999994,1.72188000000005
11.49,1.711709999999994,1.72171500000005
11.495,1.711544999999994,1.72155000000005
11.5,1.711379999999994,1.72138500000005
11.505,1.711214999999994,1.72122000000005
11.51,1.711049999999994,1.72105500000005
11.515,1.710884999999994,1.72089000000005
11.52,1.710719999999994,1.72072500000005
11.525,1.710554999999994,1.72056000000005
11.53,1.710389999999994,1.720395000000051
11.535,1.710224999999994,1.720230000000051
11.54,1.710059999999994,1.720065000000051
11.545,1.709894999999994,1.719900000000051
11.55,1.709729999999994,1.719735000000051
11.555,1.709564999999994,1.719570000000051
11.56,1.709399999999994,1.719405000000051
11.565,1.709234999999995,1.719240000000051
11.57,1.709069999999995,1.719075000000051
11.575,1.708904999999995,1.718910000000051
11.58,1.708739999999995,1.718745000000051
11.585,1.708574999999995,1.718580000000051
11.59,1.708409999999995,1.718415000000051
11.595,1.708244999999995,1.718250000000051
11.6,1.708079999999995,1.718085000000051
11.605,1.707914999999995,1.717920000000051
11.61,1.707749999999995,1.717755000000051
11.615,1.707584999999995,1.717590000000051
11.62,1.707419999999995,1.717425000000051
11.625,1.707254999999995,1.717260000000051
11.63,1.707089999999995,1.717095000000051
11.635,1.706924999999995,1.716930000000051
11.64,1.706759999999995,1.716765000000051
11.645,1.706594999999995,1.716600000000051
11.65,1.706429999999995,1.716435000000051
11.655,1.706264999999995,1.716270000000051
11.66,1.706099999999995,1.716105000000051
11.665,1.705934999999995,1.715940000000051
11.67,1.705769999999995,1.715775000000051
11.675,1.705604999999995,1.715610000000051
11.68,1.705439999999995,1.715445000000051
11.685,1.705274999999995,1.715280000000051
11.69,1.705109999999995,1.715115000000051
11.695,1.704944999999995,1.714950000000051
11.7,1.704779999999995,1.714785000000052
11.705,1.704614999999995,1.714620000000052
11.71,1.704449999999995,1.714455000000052
11.715,1.704284999999995,1.714290000000052
11.72,1.704119999999995,1.714125000000052
11.725,1.703954999999995,1.713960000000052
11.73,1.703789999999995,1.713795000000052
11.735,1.703624999999996,1.713630000000052
11.74,1.703459999999996,1.713465000000052
11.745,1.703294999999996,1.713300000000052
11.75,1.703129999999996,1.713135000000052
11.755,1.702964999999996,1.712970000000052
11.76,1.702799999999996,1.712805000000052
11.765,1.702634999999996,1.712640000000052
11.77,1.702469999999996,1.712475000000052
11.775,1.702304999999996,1.712310000000052
11.78,1.702139999999996,1.712145000000052
11.785,1.701974999999996,1.711980000000052
11.79,1.701809999999996,1.711815000000052
11.795,1.701644999999996,1.711650000000052
11.8,1.701479999999996,1.711485000000052
11.805,1.701314999999996,1.711320000000052
11.81,1.701149999999996,1.711155000000052
11.815,1.700984999999996,1.710990000000052
11.82,1.700819999999996,1.710825000000052
11.825,1.700654999999996,1.710660000000052
11.83,1.700489999999996,1.710495000000052
11.835,1.700324999999996,1.710330000000052
11.84,1.700159999999996,1.710165000000052
11.845,1.699994999999996,1.710000000000052
11.85,1.699829999999996,1.709835000000052
11.855,1.699664999999996,1.709670000000052
11.86,1.699499999999996,1.709505000000052
11.865,1.699334999999996,1.709340000000052
11.87,1.699169999999996,1.709175000000053
11.875,1.699004999999996,1.709010000000053
11.88,1.698839999999996,1.708845000000053
11.885,1.698674999999996,1.708680000000053
11.89,1.698509999999996,1.708515000000053
11.895,1.698344999999996,1.708350000000053
11.9,1.698179999999996,1.708185000000053
11.905,1.698014999999996,1.708020000000053
11.91,1.697849999999997,1.707855000000053
11.915,1.697684999999997,1.707690000000053
11.92,1.697519999999997,1.707525000000053
11.925,1.697354999999997,1.707360000000053
11.93,1.697189999999997,1.707195000000053
11.935,1.697024999999997,1.707030000000053
11.94,1.696859999999997,1.706865000000053
11.945,1.696694999999997,1.706700000000053
11.95,1.696529999999997,1.706535000000053
11.955,1.696364999999997,1.706370000000053
11.96,1.696199999999997,1.706205000000053
11.965,1.696034999999997,1.706040000000053
11.97,1.695869999999997,1.705875000000053
11.975,1.695704999999997,1.705710000000053
11.98,1.695539999999997,1.705545000000053
11.985,1.695374999999997,1.705380000000053
11.99,1.695209999999997,1.705215000000053
11.995,1.695044999999997,1.705050000000053
12,1.694879999999997,1.704885000000053
12.005,1.694714999999997,1.704720000000053
12.01,1.694549999999997,1.704555000000053
12.015,1.694384999999997,1.704390000000053
12.02,1.694219999999997,1.704225000000053
12.025,1.694054999999997,1.704060000000053
12.03,1.693889999999997,1.703895000000053
12.035,1.693724999999997,1.703730000000053
12.04,1.693559999999997,1.703565000000054
12.045,1.693394999999997,1.703400000000054
12.05,1.693229999999997,1.703235000000054
12.055,1.693064999999997,1.703070000000054
12.06,1.692899999999997,1.702905000000054
12.065,1.692734999999997,1.702740000000054
12.07,1.692569999999997,1.702575000000054
12.075,1.692404999999997,1.702410000000054
12.08,1.692239999999998,1.702245000000054
12.085,1.692074999999998,1.702080000000054
12.09,1.691909999999998,1.701915000000054
12.095,1.691744999999998,1.701750000000054
12.1,1.691579999999998,1.701585000000054
12.105,1.691414999999998,1.701420000000054
12.11,1.691249999999998,1.701255000000054
12.115,1.691084999999998,1.701090000000054
12.12,1.690919999999998,1.700925000000054
