t,x,y,phi
22.87,28.76710203521334,-1.826502681623586,-1.109406301053375
22.875,28.77053435553617,-1.833449275830487,-1.111878907900046
22.88,28.77394989128033,-1.840405158906669,-1.114351768218842
22.885,28.7773486156984,-1.847370291084479,-1.116824880121471
22.89,28.78073050214759,-1.854344632510302,-1.119298241733707
22.895,28.78409552408992,-1.861328143244936,-1.121771851195288
22.9,28.78744365509248,-1.868320783263968,-1.124245706659808
22.905,28.79077486882757,-1.875322512458141,-1.12671980629462
22.91,28.79408913907296,-1.882333290633732,-1.129194148280725
22.915,28.79738643971209,-1.889353077512924,-1.13166873081268
22.92,28.80066674473424,-1.896381832734177,-1.134143552098487
22.925,28.80393002823478,-1.903419515852603,-1.136618610359502
22.93,28.80717626441535,-1.910466086340332,-1.139093903830329
22.935,28.81040542758405,-1.91752150358689,-1.141569430758725
22.94,28.81361749215566,-1.924585726899567,-1.1440451894055
22.945,28.81681243265184,-1.931658715503787,-1.146521178044419
22.95,28.81999022370133,-1.93874042854348,-1.148997394962111
22.955,28.82315084004012,-1.945830825081453,-1.151473838457964
22.96,28.82629425651171,-1.95292986409976,-1.15395050684404
22.965,28.82942044806721,-1.96003750450007,-1.156427398444971
22.97,28.83252938976563,-1.967153705104036,-1.158904511597874
22.975,28.83562105677402,-1.974278424653669,-1.161381844652252
22.98,28.83869542436767,-1.981411621811702,-1.163859395969903
22.985,28.84175246793034,-1.98855325516196,-1.166337163924831
22.99,28.84479216295437,-1.99570328320973,-1.168815146903152
22.995,28.84781448504096,-2.002861664382127,-1.171293343303005
23,28.8508194099003,-2.010028357028464,-1.173771751534463
23.005,28.85380691335177,-2.017203319420617,-1.176250370019443
23.01,28.85677697132416,-2.024386509753396,-1.178729197191618
23.015,28.8597295598558,-2.031577886144909,-1.18120823149633
23.02,28.86266465509478,-2.03877740663693,-1.183687471390504
23.025,28.86558223329914,-2.045985029195267,-1.186166915342558
23.03,28.86848227083703,-2.053200711710125,-1.188646561832322
23.035,28.87136474418691,-2.060424411996477,-1.191126409350949
23.04,28.87422962993772,-2.067656087794425,-1.193606456400833
23.045,28.87707690478905,-2.07489569676957,-1.196086701495527
23.05,28.87990654555136,-2.082143196513373,-1.198567143159653
23.055,28.88271852914611,-2.089398544543527,-1.201047779928829
23.06,28.88551283260596,-2.096661698304313,-1.203528610349579
23.065,28.88828943307497,-2.103932615166972,-1.206009632979257
23.07,28.8910483078087,-2.111211252430069,-1.208490846385962
23.075,28.89378943417448,-2.118497567319851,-1.210972249148461
23.08,28.89651278965152,-2.125791516990621,-1.213453839856111
23.085,28.89921835183108,-2.133093058525092,-1.215935617108776
23.09,28.9019060984167,-2.140402148934759,-1.218417579516749
23.095,28.9045760072243,-2.147718745160257,-1.22089972570068
23.1,28.9072280561824,-2.155042804071727,-1.22338205429149
23.105,28.90986222333224,-2.162374282469179,-1.225864563930303
23.11,28.91247848682802,-2.169713137082852,-1.228347253268365
23.115,28.91507682493699,-2.177059324573581,-1.23083012096697
23.12,28.91765721603965,-2.184412801533157,-1.233313165697383
23.125,28.92021963862994,-2.191773524484691,-1.235796386140771
23.13,28.92276407131536,-2.199141449882972,-1.238279780988123
23.135,28.92529049281715,-2.206516534114834,-1.240763348940182
23.14,28.92779888197045,-2.213898733499517,-1.243247088707368
23.145,28.93028921772448,-2.221288004289023,-1.24573099900971
23.15,28.93276147914266,-2.228684302668485,-1.248215078576771
23.155,28.93521564540282,-2.236087584756524,-1.250699326147579
23.16,28.93765169579732,-2.243497806605611,-1.253183740470555
23.165,28.94006960973321,-2.250914924202426,-1.255668320303446
23.17,28.94246936673241,-2.258338893468222,-1.258153064413251
23.175,28.94485094643184,-2.265769670259183,-1.260637971576156
23.18,28.94721432858359,-2.273207210366784,-1.263123040577463
23.185,28.94955949305508,-2.280651469518155,-1.265608270211525
23.19,28.95188641982919,-2.288102403376434,-1.268093659281673
23.195,28.95419508900442,-2.295559967541136,-1.270579206600158
23.2,28.95648548079506,-2.303024117548502,-1.273064910988075
23.205,28.9587575755313,-2.310494808871869,-1.275550771275303
23.21,28.96101135365945,-2.317971996922022,-1.27803678630044
23.215,28.963246795742,-2.325455637047555,-1.280522954910732
23.22,28.96546388245782,-2.332945684535231,-1.283009275962016
23.225,28.96766259460231,-2.340442094610341,-1.285495748318652
23.23,28.96984291308753,-2.347944822437062,-1.287982370853459
23.235,28.97200481894233,-2.355453823118815,-1.290469142447655
23.24,28.97414829331253,-2.362969051698623,-1.29295606199079
23.245,28.97627331746103,-2.370490463159473,-1.29544312838069
23.25,28.97837987276798,-2.378018012424668,-1.297930340523389
23.255,28.98046794073089,-2.38555165435819,-1.300417697333071
23.26,28.9825375029648,-2.393091343765057,-1.302905197732011
23.265,28.98458854120241,-2.400637035391677,-1.305392840650511
23.27,28.9866210372942,-2.408188683926211,-1.307880625026842
23.275,28.98863497320859,-2.415746243998924,-1.310368549807185
23.28,28.99063033103207,-2.42330967018255,-1.312856613945572
23.285,28.99260709296934,-2.430878916992641,-1.315344816403827
23.29,28.99456524134343,-2.438453938887931,-1.317833156151507
23.295,28.99650475859586,-2.446034690270688,-1.320321632165847
23.3,28.99842562728673,-2.453621125487073,-1.3228102434317
23.305,29.0003278300949,-2.461213198827494,-1.325298988941483
23.31,29.00221134981811,-2.468810864526969,-1.327787867695117
23.315,29.00407616937308,-2.476414076765472,-1.330276878699977
23.32,29.00592227179567,-2.484022789668299,-1.332766020970828
23.325,29.00774964024099,-2.491636957306419,-1.335255293529778
23.33,29.00955825798357,-2.499256533696829,-1.33774469540622
23.335,29.01134810841743,-2.506881472802915,-1.340234225636776
23.34,29.01311917505623,-2.514511728534803,-1.342723883265246
23.345,29.01487144153339,-2.522147254749714,-1.345213667342553
23.35,29.01660489160225,-2.529788005252324,-1.347703576926691
23.355,29.01831950913615,-2.537433933795117,-1.35019361108267
23.36,29.02001527812856,-2.545084994078738,-1.352683768882468
23.365,29.02169218269322,-2.552741139752351,-1.355174049404974
23.37,29.02335020706423,-2.560402324413994,-1.357664451735941
23.375,29.02498933559623,-2.568068501610932,-1.360154974967932
23.38,29.02660955276445,-2.575739624840014,-1.362645618200269
23.385,29.02821084316486,-2.583415647548025,-1.365136380538985
23.39,29.02979319151429,-2.591096523132043,-1.367627261096774
23.395,29.03135658265056,-2.598782204939792,-1.370118258992937
23.4,29.03290100153255,-2.606472646269997,-1.37260937335334
23.405,29.03442643324036,-2.614167800372739,-1.375100603310357
23.41,29.03593286297541,-2.621867620449807,-1.377591948002827
23.415,29.03742027606054,-2.629572059655052,-1.380083406576007
23.42,29.03888865794015,-2.637281071094747,-1.382574978181517
23.425,29.04033799418028,-2.64499460782793,-1.385066661977301
23.43,29.04176827046875,-2.652712622866768,-1.387558457127574
23.435,29.04317947261524,-2.660435069176903,-1.390050362802778
23.44,29.04457158655142,-2.668161899677813,-1.392542378179535
23.445,29.04594459833108,-2.675893067243158,-1.395034502440601
23.45,29.04729849413016,-2.683628524701137,-1.39752673477482
23.455,29.04863326024696,-2.691368224834843,-1.400019074377079
23.46,29.04994888310215,-2.69911212038261,-1.402511520448262
23.465,29.05124534923895,-2.706860164038375,-1.405004072195208
23.47,29.05252264532318,-2.714612308452022,-1.407496728830663
23.475,29.0537807581434,-2.722368506229741,-1.40998948957324
23.48,29.055019674611,-2.730128709934379,-1.41248235364737
23.485,29.05623938176028,-2.737892872085789,-1.414975320283264
23.49,29.05743986674858,-2.74566094516119,-1.417468388716867
23.495,29.05862111685638,-2.753432881595513,-1.419961558189817
23.5,29.05978311948736,-2.761208633781756,-1.422454827949399
23.505,29.06092586216857,-2.768988154071338,-1.424948197248509
23.51,29.06204933255044,-2.776771394774447,-1.427441665345607
23.515,29.06315351840695,-2.784558308160395,-1.429935231504676
23.52,29.06423840763568,-2.79234884645797,-1.432428894995183
23.525,29.06530398825794,-2.800142961855789,-1.434922655092039
23.53,29.06635024841881,-2.807940606502645,-1.437416511075554
23.535,29.0673771763873,-2.815741732507865,-1.439910462231401
23.54,29.06838476055641,-2.823546291941657,-1.442404507850575
23.545,29.0693729894432,-2.831354236835466,-1.444898647229351
23.55,29.07034185168891,-2.839165519182322,-1.447392879669249
23.555,29.07129133605904,-2.84698009093719,-1.44988720447699
23.56,29.07222143144347,-2.854797904017329,-1.452381620964461
23.565,29.07313212685648,-2.862618910302633,-1.454876128448675
23.57,29.07402341143689,-2.870443061635992,-1.457370726251734
23.575,29.07489527444814,-2.878270309823637,-1.459865413700788
23.58,29.07574770527837,-2.886100606635491,-1.462360190128002
23.585,29.07658069344048,-2.893933903805523,-1.464855054870514
23.59,29.07739422857227,-2.9017701530321,-1.467350007270402
23.595,29.07818830043648,-2.909609305978331,-1.469845046674645
23.6,29.07896289892086,-2.917451314272426,-1.472340172435084
23.605,29.0797180140383,-2.925296129508041,-1.474835383908393
23.61,29.08045363592687,-2.933143703244631,-1.477330680456035
23.615,29.08116975484994,-2.940993987007799,-1.479826061444232
23.62,29.08186636119621,-2.948846932289649,-1.482321526243927
23.625,29.08254344547981,-2.956702490549133,-1.484817074230749
23.63,29.08320099834039,-2.964560613212406,-1.487312704784978
23.635,29.0838390105432,-2.97242125167317,-1.489808417291512
23.64,29.08445747297911,-2.980284357293029,-1.49230421113983
23.645,29.08505637666478,-2.988149881401837,-1.49480008572396
23.65,29.08563571274263,-2.99601777529805,-1.497296040442443
23.655,29.08619547248101,-3.003887990249073,-1.499792074698303
23.66,29.08673564727418,-3.01176047749161,-1.50228818789901
23.665,29.08725622864247,-3.019635188232018,-1.504784379456448
23.67,29.08775720823229,-3.027512073646652,-1.507280648786882
23.675,29.08823857781622,-3.035391084882216,-1.509776995310926
23.68,29.08870032929308,-3.043272173056113,-1.512273418453512
23.685,29.08914245468798,-3.051155289256794,-1.514769917643852
23.69,29.08956494615244,-3.059040384544109,-1.517266492315415
23.695,29.08996779596438,-3.066927409949655,-1.519763141905887
23.7,29.09035099652827,-3.074816316477123,-1.522259865857145
23.705,29.09071454037511,-3.082707055102651,-1.524756663615223
23.71,29.09105842016255,-3.090599576775173,-1.527253534630281
23.715,29.09138262867496,-3.098493832416762,-1.529750478356577
23.72,29.09168715882345,-3.106389772922989,-1.532247494252433
23.725,29.09197200364595,-3.114287349163262,-1.534744581780208
23.73,29.0922371563073,-3.122186511981181,-1.537241740406265
23.735,29.09248261009925,-3.130087212194886,-1.539738969600943
23.74,29.09270835844058,-3.137989400597402,-1.542236268838526
23.745,29.09291439487713,-3.145893027956991,-1.544733637597216
23.75,29.09310071308185,-3.153798045017501,-1.5472310753591
23.755,29.09326730685488,-3.161704402498712,-1.549728581610126
23.76,29.09341417012357,-3.169612051096685,-1.552226155840069
23.765,29.0935412969426,-3.177520941484111,-1.554723797542507
23.77,29.09364868149395,-3.18543102431066,-1.557221506214789
23.775,29.09373631808701,-3.193342250203325,-1.559719281358011
23.78,29.09380420115865,-3.201254569766777,-1.562217122476982
23.785,29.09385232527319,-3.209167933583707,-1.564715029080203
23.79,29.09388068512254,-3.217082292215175,-1.567213000679837
23.795,29.0938892755262,-3.224997596200962,-1.569711036791678
23.8,29.09387809143132,-3.232913796059911,-1.57220913693513
23.805,29.09384712791277,-3.240830842290281,-1.574707300633176
23.81,29.09379638017314,-3.24874868537009,-1.577205527412354
23.815,29.09372584354284,-3.256667275757466,-1.579703816802727
23.82,29.09363551348011,-3.264586563890993,-1.582202168337861
23.825,29.09352538557109,-3.272506500190056,-1.584700581554796
23.83,29.09339545552984,-3.280427035055194,-1.58719905599402
23.835,29.0932457191984,-3.28834811886844,-1.589697591199445
23.84,29.09307617254683,-3.296269701993675,-1.592196186718381
23.845,29.09288681167326,-3.304191734776971,-1.594694842101511
23.85,29.09267763280392,-3.312114167546939,-1.597193556902863
23.855,29.09244863229318,-3.320036950615076,-1.59969233067979
23.86,29.0921998066236,-3.327960034276113,-1.602191162992941
23.865,29.09193115240595,-3.335883368808358,-1.604690053406238
23.87,29.09164266637927,-3.343806904474047,-1.607189001486853
23.875,29.09133434541091,-3.35173059151969,-1.60968800680518
23.88,29.09100618649653,-3.359654380176414,-1.612187068934816
23.885,29.09065818676018,-3.367578220660314,-1.614686187452534
23.89,29.09029034345431,-3.375502063172795,-1.617185361938259
23.895,29.08990265395981,-3.383425857900923,-1.619684591975045
23.9,29.08949511578605,-3.391349555017767,-1.622183877149054
23.905,29.08906772657089,-3.399273104682748,-1.62468321704953
23.91,29.08862048408074,-3.407196457041982,-1.627182611268776
23.915,29.08815338621056,-3.415119562228631,-1.629682059402135
23.92,29.08766643098395,-3.423042370363243,-1.632181561047961
23.925,29.08715961655309,-3.430964831554101,-1.634681115807602
23.93,29.08663294119885,-3.43888689589757,-1.637180723285377
23.935,29.08608640333076,-3.446808513478438,-1.639680383088551
23.94,29.08552000148708,-3.454729634370267,-1.642180094827315
23.945,29.08493373433479,-3.462650208635735,-1.644679858114764
23.95,29.08432760066963,-3.470570186326981,-1.647179672566876
23.955,29.08370159941616,-3.478489517485954,-1.64967953780249
23.96,29.08305572962771,-3.486408152144754,-1.652179453443282
23.965,29.08238999048647,-3.494326040325978,-1.65467941911375
23.97,29.08170438130345,-3.502243132043068,-1.657179434441187
23.975,29.08099890151858,-3.510159377300651,-1.659679499055663
23.98,29.08027355070065,-3.518074726094891,-1.662179612590004
23.985,29.07952832854739,-3.525989128413824,-1.664679774679773
23.99,29.07876323488545,-3.533902534237712,-1.667179984963245
23.995,29.07797826967045,-3.541814893539382,-1.669680243081391
24,29.07717343298694,-3.549726156284572,-1.672180548677858
24.005,29.07634872504851,-3.557636272432275,-1.674680901398946
24.01,29.0755041461977,-3.565545191935084,-1.677181300893589
24.015,29.07463969690611,-3.573452864739537,-1.67968174681334
24.02,29.07375537777434,-3.581359240786459,-1.682182238812345
24.025,29.07285118953204,-3.589264270011307,-1.684682776547327
24.03,29.07192713303792,-3.597167902344513,-1.687183359677566
24.035,29.07098320927976,-3.605070087711831,-1.689683987864882
24.04,29.07001941937441,-3.612970776034677,-1.692184660773612
24.045,29.06903576456781,-3.620869917230473,-1.694685378070594
24.05,29.068032246235,-3.628767461212993,-1.69718613942515
24.055,29.06700886588012,-3.636663357892706,-1.699686944509064
24.06,29.06596562513641,-3.644557557177114,-1.702187792996565
24.065,29.06490252576625,-3.652450008971106,-1.704688684564309
24.07,29.06381956966114,-3.660340663177287,-1.707189618891361
24.075,29.0627167588417,-3.668229469696335,-1.709690595659176
24.08,29.06159409545769,-3.676116378427334,-1.712191614551584
24.085,29.06045158178802,-3.684001339268122,-1.714692675254769
24.09,29.0592892202407,-3.69188430211563,-1.717193777457252
24.095,29.05810701335293,-3.699765216866228,-1.719694920849877
24.1,29.05690496379102,-3.707644033416067,-1.722196105125789
24.105,29.05568307435043,-3.715520701661417,-1.724697329980419
24.11,29.05444134795577,-3.723395171499017,-1.727198595111468
24.115,29.05317978766079,-3.731267392826409,-1.729699900218889
24.12,29.05189839664837,-3.739137315542286,-1.732201245004869
24.125,29.05059717823053,-3.747004889546832,-1.734702629173815
24.13,29.04927613584842,-3.754870064742061,-1.737204052432336
24.135,29.04793527307231,-3.762732791032165,-1.739705514489225
24.14,29.04657459360161,-3.770593018323849,-1.742207015055447
24.145,29.04519410126483,-3.778450696526677,-1.744708553844118
24.15,29.04379380001959,-3.786305775553411,-1.747210130570491
24.155,29.04237369395261,-3.794158205320352,-1.749711744951944
24.16,29.04093378727971,-3.802007935747684,-1.752213396707956
24.165,29.03947408434578,-3.809854916759813,-1.754715085560097
24.17,29.03799458962479,-3.817699098285705,-1.757216811232013
24.175,29.03649530771976,-3.825540430259234,-1.759718573449408
24.18,29.03497624336277,-3.833378862619515,-1.762220371940027
24.185,29.03343740141494,-3.841214345311249,-1.764722206433647
24.19,29.03187878686639,-3.849046828285064,-1.767224076662055
24.195,29.03030040483628,-3.85687626149785,-1.769725982359039
24.2,29.02870226057272,-3.864702594913105,-1.772227923260367
24.205,29.02708435945284,-3.872525778501274,-1.774729899103778
24.21,29.02544670698271,-3.880345762240084,-1.777231909628963
24.215,29.02378930879734,-3.88816249611489,-1.779733954577554
24.22,29.02211217066067,-3.89597593011901,-1.782236033693106
24.225,29.02041529846554,-3.90378601425407,-1.784738146721085
24.23,29.01869869823368,-3.911592698530336,-1.787240293408855
24.235,29.01696237611569,-3.919395932967058,-1.789742473505659
24.24,29.01520633839101,-3.927195667592811,-1.79224468676261
24.245,29.01343059146788,-3.934991852445827,-1.794746932932674
24.25,29.01163514188337,-3.942784437574341,-1.79724921177066
24.255,29.00981999630329,-3.950573373036925,-1.799751523033199
24.26,29.00798516152224,-3.958358608902829,-1.80225386647874
24.265,29.00613064446349,-3.966140095252318,-1.804756241867528
24.27,29.00425645217905,-3.973917782177012,-1.807258648961595
24.275,29.00236259184959,-3.981691619780221,-1.809761087524747
24.28,29.00044907078441,-3.989461558177288,-1.812263557322548
24.285,28.99851589642143,-3.997227547495921,-1.814766058122309
24.29,28.99656307632714,-4.004989537876535,-1.817268589693074
24.295,28.99459061819661,-4.012747479472588,-1.81977115180561
24.3,28.9925985298534,-4.020501322450918,-1.822273744232388
24.305,28.99058681924958,-4.028251016992081,-1.824776366747577
24.31,28.98855549446568,-4.035996513290687,-1.827279019127026
24.315,28.98650456371063,-4.04373776155574,-1.829781701148256
24.32,28.98443403532177,-4.051474712010972,-1.832284412590445
24.325,28.98234391776477,-4.059207314895177,-1.834787153234414
24.33,28.98023421963365,-4.066935520462556,-1.83728992286262
24.335,28.97810494965069,-4.074659278983043,-1.839792721259138
24.34,28.97595611666641,-4.082378540742651,-1.842295548209652
24.345,28.97378772965954,-4.090093256043799,-1.844798403501445
24.35,28.97159979773697,-4.097803375205655,-1.847301286923381
24.355,28.96939233013373,-4.105508848564468,-1.8498041982659
24.36,28.96716533621291,-4.113209626473904,-1.852307137321001
24.365,28.96491882546567,-4.120905659305382,-1.854810103882234
24.37,28.96265280751115,-4.12859689744841,-1.857313097744686
24.375,28.96036729209645,-4.136283291310916,-1.859816118704972
24.38,28.95806228909658,-4.143964791319591,-1.86231916656122
24.385,28.95573780851444,-4.151641347920212,-1.864822241113064
24.39,28.95339386048073,-4.15931291157799,-1.867325342161629
24.395,28.95103045525392,-4.166979432777892,-1.869828469509522
24.4,28.94864760322024,-4.174640862024985,-1.872331622960822
24.405,28.94624531489356,-4.182297149844762,-1.874834802321065
24.41,28.94382360091542,-4.189948246783482,-1.877338007397237
24.415,28.94138247205492,-4.197594103408501,-1.879841237997763
24.42,28.9389219392087,-4.205234670308605,-1.882344493932494
24.425,28.93644201340087,-4.212869898094344,-1.884847775012697
24.43,28.93394270578298,-4.220499737398367,-1.887351081051046
24.435,28.93142402763394,-4.22812413887575,-1.88985441186161
24.44,28.92888599036001,-4.235743053204336,-1.892357767259843
24.445,28.9263286054947,-4.24335643108506,-1.894861147062575
24.45,28.92375188469872,-4.250964223242288,-1.897364551087999
24.455,28.92115583975995,-4.258566380424141,-1.899867979155663
24.46,28.91854048259339,-4.266162853402839,-1.90237143108646
24.465,28.91590582524103,-4.273753592975021,-1.904874906702617
24.47,28.9132518798719,-4.281338549962085,-1.907378405827684
24.475,28.91057865878192,-4.288917675210513,-1.909881928286527
24.48,28.90788617439387,-4.296490919592209,-1.912385473905316
24.485,28.90517443925736,-4.304058234004823,-1.914889042511517
24.49,28.90244346604873,-4.311619569372088,-1.91739263393388
24.495,28.89969326757098,-4.319174876644146,-1.919896248002432
24.5,28.89692385675376,-4.326724106797883,-1.922399884548465
24.505,28.89413524665325,-4.334267210837255,-1.924903543404528
24.51,28.89132745045212,-4.341804139793619,-1.927407224404418
24.515,28.88850048145946,-4.349334844726067,-1.929910927383171
24.52,28.88565435311074,-4.356859276721749,-1.932414652177051
24.525,28.88278907896768,-4.364377386896208,-1.93491839862354
24.53,28.87990467271824,-4.371889126393707,-1.937422166561334
24.535,28.87700114817654,-4.379394446387557,-1.939925955830328
24.54,28.87407851928276,-4.386893298080448,-1.942429766271612
24.545,28.87113680010311,-4.394385632704778,-1.944933597727458
24.55,28.86817600482974,-4.401871401522977,-1.947437450041315
24.555,28.86519614778066,-4.409350555827841,-1.949941323057795
24.56,28.86219724339967,-4.416823046942856,-1.95244521662267
24.565,28.85917930625631,-4.424288826222527,-1.954949130582862
24.57,28.85614235104576,-4.431747845052706,-1.95745306478643
24.575,28.85308639258877,-4.439200054850919,-1.959957019082569
24.58,28.85001144583159,-4.446645407066693,-1.962460993321593
24.585,28.84691752584589,-4.454083853181882,-1.964964987354935
24.59,28.84380464782868,-4.461515344710997,-1.967469001035132
24.595,28.84067282710224,-4.468939833201527,-1.969973034215821
24.6,28.83752207911403,-4.47635727023427,-1.972477086751731
24.605,28.83435241943662,-4.483767607423657,-1.974981158498668
24.61,28.8311638637676,-4.491170796418078,-1.977485249313518
24.615,28.82795642792952,-4.498566788900206,-1.979989359054231
24.62,28.82473012786976,-4.505955536587327,-1.982493487579813
24.625,28.82148497966052,-4.513336991231658,-1.984997634750323
24.63,28.81822099949865,-4.520711104620679,-1.987501800426862
24.635,28.81493820370564,-4.528077828577451,-1.990005984471566
24.64,28.81163660872751,-4.535437114960946,-1.992510186747596
24.645,28.80831623113468,-4.542788915666367,-1.995014407119136
24.65,28.80497708762197,-4.550133182625474,-1.997518645451379
24.655,28.80161919500842,-4.557469867806907,-2.000022901610522
24.66,28.79824257023729,-4.564798923216511,-2.002527175463762
24.665,28.79484723037588,-4.572120300897654,-2.005031466879281
24.67,28.79143319261551,-4.579433952931558,-2.007535775726247
24.675,28.78800047427142,-4.586739831437611,-2.0100401018748
24.68,28.78454909278264,-4.594037888573701,-2.012544445196048
24.685,28.78107906571192,-4.601328076536531,-2.01504880556206
24.69,28.77759041074565,-4.608610347561939,-2.017553182845858
24.695,28.77408314569375,-4.615884653925228,-2.020057576921408
24.7,28.77055728848958,-4.623150947941479,-2.022561987663618
24.705,28.76701285718984,-4.630409181965875,-2.025066414948326
24.71,28.76344986997448,-4.637659308394025,-2.027570858652294
24.715,28.7598683451466,-4.644901279662279,-2.030075318653205
24.72,28.75626830113234,-4.652135048248052,-2.03257979482965
24.725,28.75264975648082,-4.659360566670144,-2.035084287061128
24.73,28.74901272986398,-4.666577787489057,-2.037588795228032
24.735,28.74535724007655,-4.673786663307318,-2.040093319211648
24.74,28.74168330603588,-4.680987146769795,-2.042597858894148
24.745,28.73799094678189,-4.68817919056402,-2.045102414158577
24.75,28.73428018147694,-4.695362747420501,-2.047606984888857
24.755,28.73055102940574,-4.702537770113048,-2.05011157096977
24.76,28.72680350997524,-4.709704211459086,-2.052616172286959
24.765,28.72303764271452,-4.716862024319977,-2.055120788726919
24.77,28.71925344727469,-4.724011161601332,-2.057625420176989
24.775,28.7154509434288,-4.731151576253333,-2.060130066525348
24.78,28.71163015107168,-4.738283221271048,-2.062634727661009
24.785,28.70779109021991,-4.745406049694748,-2.06513940347381
24.79,28.70393378101164,-4.752520014610224,-2.067644093854411
24.795,28.70005824370653,-4.759625069149102,-2.070148798694286
24.8,28.6961644986856,-4.766721166489162,-2.072653517885719
24.805,28.69225256645115,-4.773808259854646,-2.075158251321793
24.81,28.68832246762663,-4.780886302516584,-2.077662998896391
24.815,28.68437422295654,-4.7879552477931,-2.080167760504184
24.82,28.6804078533063,-4.795015049049732,-2.082672536040631
24.825,28.67642337966217,-4.802065659699742,-2.085177325401965
24.83,28.67242082313107,-4.809107033204435,-2.087682128485197
24.835,28.66840020494055,-4.816139123073469,-2.090186945188101
24.84,28.66436154643859,-4.823161882865171,-2.092691775409216
24.845,28.66030486909355,-4.830175266186847,-2.095196619047835
24.85,28.656230194494,-4.837179226695099,-2.097701476004001
24.855,28.65213754434865,-4.844173718096134,-2.100206346178502
24.86,28.64802694048617,-4.851158694146078,-2.102711229472867
24.865,28.64389840485514,-4.858134108651289,-2.105216125789354
24.87,28.63975195952387,-4.865099915468664,-2.107721035030955
24.875,28.63558762668031,-4.872056068505958,-2.11022595710138
24.88,28.63140542863192,-4.879002521722087,-2.112730891905059
24.885,28.62720538780553,-4.885939229127444,-2.115235839347132
24.89,28.62298752674725,-4.892866144784207,-2.117740799333446
24.895,28.61875186812231,-4.899783222806652,-2.120245771770553
24.9,28.61449843471497,-4.906690417361457,-2.122750756565696
24.905,28.61022724942834,-4.913587682668017,-2.125255753626812
24.91,28.60593833528433,-4.92047497299875,-2.127760762862523
24.915,28.60163171542344,-4.927352242679409,-2.130265784182131
24.92,28.59730741310469,-4.934219446089385,-2.132770817495616
24.925,28.59296545170547,-4.94107653766202,-2.135275862713627
24.93,28.58860585472138,-4.947923471884914,-2.137780919747478
24.935,28.58422864576617,-4.954760203300228,-2.140285988509144
24.94,28.57983384857155,-4.961586686505,-2.142791068911258
24.945,28.57542148698706,-4.968402876151441,-2.145296160867101
24.95,28.57099158497997,-4.97520872694725,-2.147801264290601
24.955,28.56654416663511,-4.982004193655916,-2.150306379096328
24.96,28.56207925615476,-4.988789231097024,-2.152811505199487
24.965,28.55759687785851,-4.995563794146562,-2.155316642515916
24.97,28.55309705618311,-5.002327837737224,-2.15782179096208
24.975,28.54857981568235,-5.009081316858717,-2.160326950455065
24.98,28.54404518102691,-5.015824186558064,-2.162832120912575
24.985,28.53949317700422,-5.022556401939906,-2.165337302252928
24.99,28.53492382851833,-5.029277918166811,-2.167842494395051
24.995,28.53033716058979,-5.035988690459574,-2.170347697258472
25,28.52573319835544,-5.042688674097516,-2.172852910763322
25.005,28.52111196706835,-5.049377824418794,-2.175358134830325
25.01,28.51647349209762,-5.056056096820702,-2.177863369380796
25.015,28.51181779892827,-5.062723446759965,-2.180368614336637
25.02,28.50714491316107,-5.069379829753052,-2.18287386962033
25.025,28.50245486051244,-5.076025201376467,-2.185379135154936
25.03,28.49774766681423,-5.082659517267057,-2.187884410864089
25.035,28.49302335801365,-5.089282733122309,-2.190389696671991
25.04,28.48828196017308,-5.095894804700652,-2.19289499250341
25.045,28.48352349946994,-5.102495687821753,-2.195400298283674
25.05,28.47874800219651,-5.109085338366819,-2.197905613938666
25.055,28.47395549475985,-5.115663712278899,-2.200410939394823
25.06,28.46914600368156,-5.122230765563175,-2.202916274579129
25.065,28.4643195555977,-5.128786454287267,-2.205421619419112
25.07,28.45947617725862,-5.135330734581529,-2.20792697384284
25.075,28.45461589552877,-5.141863562639342,-2.210432337778917
25.08,28.44973873738661,-5.148384894717418,-2.212937711156479
25.085,28.44484472992441,-5.154894687136094,-2.215443093905189
25.09,28.43993390034811,-5.161392896279625,-2.217948485955236
25.095,28.43500627597718,-5.167879478596483,-2.220453887237327
25.1,28.43006188424443,-5.174354390599655,-2.222959297682686
25.105,28.4251007526959,-5.180817588866932,-2.22546471722305
25.11,28.42012290899063,-5.187269030041209,-2.227970145790663
25.115,28.4151283809006,-5.193708670830776,-2.230475583318275
25.12,28.41011719631049,-5.200136468009613,-2.232981029739137
25.125,28.40508938321756,-5.206552378417686,-2.235486484986996
25.13,28.40004496973146,-5.212956358961236,-2.237991948996095
25.135,28.39498398407412,-5.219348366613073,-2.240497421701164
25.14,28.38990645457953,-5.225728358412872,-2.243002903037421
25.145,28.38481240969363,-5.232096291467459,-2.245508392940565
25.15,28.37970187797408,-5.238452122951108,-2.248013891346778
25.155,28.37457488809019,-5.244795810105826,-2.250519398192713
25.16,28.36943146882265,-5.25112731024165,-2.253024913415496
25.165,28.36427164906347,-5.257446580736937,-2.255530436952723
25.17,28.35909545781572,-5.263753579038645,-2.258035968742453
25.175,28.35390292419343,-5.270048262662636,-2.260541508723208
25.18,28.34869407742137,-5.276330589193953,-2.263047056833968
25.185,28.34346894683494,-5.282600516287116,-2.265552613014165
25.19,28.33822756187995,-5.288858001666408,-2.268058177203685
25.195,28.33296995211248,-5.295103003126163,-2.270563749342861
